seed_id,variant,split,view,sketch_mode,motif,filter_kind,filter_kind_tags,output_slot_total,filter_total,evidence_total,join_path_total,ambiguous_count_star,output_column_recall_at_1,output_case_recall_at_1,output_column_recall_at_3,output_case_recall_at_3,output_column_recall_at_6,output_case_recall_at_6,filter_column_recall_at_1,filter_column_recall_at_3,evidence_table_recall_at_1,evidence_table_recall_at_4,gold_join_path_reachable_at_2,evidence_path_reachable_at_2,gold_join_path_reachable_at_3,evidence_path_reachable_at_3
spider__phone_market__01987,A,l1,full,fallback,SimpleJoin,none,['none'],2,0,0,2,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__phone_market__01987,A,l2,full,fallback,SimpleJoin,none,['none'],2,0,0,2,False,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__phone_market__01988,A,l0,full,fallback,SimpleJoin,ordering/superlative,['ordering/superlative'],2,0,0,2,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__phone_market__01988,A,l1,full,fallback,SimpleJoin,ordering/superlative,['ordering/superlative'],2,0,0,2,False,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__phone_market__01988,A,l2,full,fallback,SimpleJoin,ordering/superlative,['ordering/superlative'],2,0,0,2,False,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__phone_market__01990,A,l0,full,fallback,AggregationJoin,none,['none'],1,0,1,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__phone_market__01990,A,l1,full,fallback,AggregationJoin,none,['none'],1,0,1,1,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__phone_market__01990,A,l2,full,fallback,AggregationJoin,none,['none'],1,0,1,1,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
spider__pilot_record__02092,A,l0,full,fallback,SimpleJoin,none,['none'],2,0,0,2,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__pilot_record__02092,A,l1,full,fallback,SimpleJoin,none,['none'],2,0,0,2,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__pilot_record__02092,A,l2,full,fallback,SimpleJoin,none,['none'],2,0,0,2,False,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__pilot_record__02093,A,l0,full,fallback,SimpleJoin,ordering/superlative,['ordering/superlative'],2,0,0,2,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__pilot_record__02093,A,l1,full,fallback,SimpleJoin,ordering/superlative,['ordering/superlative'],2,0,0,2,False,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__pilot_record__02093,A,l2,full,fallback,SimpleJoin,ordering/superlative,['ordering/superlative'],2,0,0,2,False,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__pilot_record__02094,A,l0,full,fallback,FilterJoin,numeric,['numeric'],1,1,1,2,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
spider__pilot_record__02094,A,l1,full,fallback,FilterJoin,numeric,['numeric'],1,1,1,2,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
spider__pilot_record__02094,A,l2,full,fallback,FilterJoin,numeric,['numeric'],1,1,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
spider__products_for_hire__01967,A,l0,full,fallback,FilterJoin,numeric,"['numeric', 'text']",1,1,1,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__products_for_hire__01967,A,l1,full,fallback,FilterJoin,numeric,"['numeric', 'text']",1,1,1,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__products_for_hire__01967,A,l2,full,fallback,FilterJoin,numeric,"['numeric', 'text']",1,1,1,1,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__products_gen_characteristics__05542,A,l0,full,fallback,FilterJoin,text,['text'],1,1,1,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__products_gen_characteristics__05542,A,l1,full,fallback,FilterJoin,text,['text'],1,1,1,1,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
spider__products_gen_characteristics__05542,A,l2,full,fallback,FilterJoin,text,['text'],1,1,1,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
spider__protein_institute__01921,A,l0,full,fallback,SimpleJoin,none,['none'],0,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__protein_institute__01921,A,l1,full,fallback,SimpleJoin,none,['none'],0,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__protein_institute__01921,A,l2,full,fallback,SimpleJoin,none,['none'],0,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__railway__05640,A,l0,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__railway__05640,A,l1,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__railway__05640,A,l2,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__riding_club__01728,A,l0,full,fallback,SimpleJoin,none,['none'],2,0,0,2,False,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__riding_club__01728,A,l1,full,fallback,SimpleJoin,none,['none'],2,0,0,2,False,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__riding_club__01728,A,l2,full,fallback,SimpleJoin,none,['none'],2,0,0,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__riding_club__01730,A,l0,full,fallback,FilterJoin,time,"['time', 'numeric']",2,1,1,2,False,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__riding_club__01730,A,l1,full,fallback,FilterJoin,time,"['time', 'numeric']",2,1,1,2,False,0.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__riding_club__01730,A,l2,full,fallback,FilterJoin,time,"['time', 'numeric']",2,1,1,2,False,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__roller_coaster__06216,A,l0,full,fallback,SimpleJoin,ordering/superlative,['ordering/superlative'],2,0,0,1,False,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__roller_coaster__06216,A,l1,full,fallback,SimpleJoin,ordering/superlative,['ordering/superlative'],2,0,0,1,False,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__roller_coaster__06216,A,l2,full,fallback,SimpleJoin,ordering/superlative,['ordering/superlative'],2,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__school_player__04884,A,l0,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__school_player__04884,A,l1,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__school_player__04884,A,l2,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__school_player__04885,A,l0,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__school_player__04885,A,l1,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__school_player__04885,A,l2,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__ship_mission__04018,A,l0,full,fallback,SimpleJoin,none,['none'],3,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__ship_mission__04018,A,l1,full,fallback,SimpleJoin,none,['none'],3,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__ship_mission__04018,A,l2,full,fallback,SimpleJoin,none,['none'],3,0,0,1,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__ship_mission__04019,A,l0,full,fallback,SimpleJoin,none,['none'],3,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__ship_mission__04019,A,l1,full,fallback,SimpleJoin,none,['none'],3,0,0,1,False,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__ship_mission__04019,A,l2,full,fallback,SimpleJoin,none,['none'],3,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__ship_mission__04020,A,l0,full,fallback,FilterJoin,time,"['time', 'numeric']",1,1,1,1,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__ship_mission__04020,A,l1,full,fallback,FilterJoin,time,"['time', 'numeric']",1,1,1,1,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__ship_mission__04020,A,l2,full,fallback,FilterJoin,time,"['time', 'numeric']",1,1,1,1,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
spider__soccer_1__01298,A,l0,full,fallback,AggregationJoin,text,['text'],1,1,1,1,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__soccer_1__01298,A,l1,full,fallback,AggregationJoin,text,['text'],1,1,1,1,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
spider__soccer_1__01298,A,l2,full,fallback,AggregationJoin,text,['text'],1,1,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
spider__soccer_2__04994,A,l0,full,fallback,SimpleJoin,none,['none'],0,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spider__soccer_2__04994,A,l1,full,fallback,SimpleJoin,none,['none'],0,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spider__soccer_2__04994,A,l2,full,fallback,SimpleJoin,none,['none'],0,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__soccer_2__04995,A,l0,full,fallback,SimpleJoin,none,['none'],0,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spider__soccer_2__04995,A,l1,full,fallback,SimpleJoin,none,['none'],0,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spider__soccer_2__04995,A,l2,full,fallback,SimpleJoin,none,['none'],0,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__soccer_2__04996,A,l0,full,fallback,FilterJoin,text,['text'],1,1,1,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
spider__soccer_2__04996,A,l1,full,fallback,FilterJoin,text,['text'],1,1,1,1,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
spider__soccer_2__04996,A,l2,full,fallback,FilterJoin,text,['text'],1,1,1,1,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
spider__solvency_ii__04595,A,l0,full,fallback,AggregationJoin,numeric,"['numeric', 'ordering/superlative']",1,0,1,1,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__solvency_ii__04595,A,l1,full,fallback,AggregationJoin,numeric,"['numeric', 'ordering/superlative']",1,0,1,1,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__solvency_ii__04595,A,l2,full,fallback,AggregationJoin,numeric,"['numeric', 'ordering/superlative']",1,0,1,1,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__sports_competition__03355,A,l0,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__sports_competition__03355,A,l1,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__sports_competition__03355,A,l2,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__sports_competition__03356,A,l0,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__sports_competition__03356,A,l1,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__sports_competition__03356,A,l2,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__store_1__00544,A,l0,full,fallback,SimpleJoin,ordering/superlative,['ordering/superlative'],2,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__store_1__00544,A,l1,full,fallback,SimpleJoin,ordering/superlative,['ordering/superlative'],2,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__store_1__00544,A,l2,full,fallback,SimpleJoin,ordering/superlative,['ordering/superlative'],2,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__student_assessment__00060,A,l0,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__student_assessment__00060,A,l1,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__student_assessment__00060,A,l2,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__student_assessment__00061,A,l0,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__student_assessment__00061,A,l1,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__student_assessment__00061,A,l2,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__student_assessment__00066,A,l0,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__student_assessment__00066,A,l1,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__student_assessment__00066,A,l2,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__tracking_grants_for_research__04322,A,l0,full,fallback,SimpleJoin,none,['none'],0,0,0,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__tracking_grants_for_research__04322,A,l1,full,fallback,SimpleJoin,none,['none'],0,0,0,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__tracking_grants_for_research__04322,A,l2,full,fallback,SimpleJoin,none,['none'],0,0,0,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__tracking_orders__06899,A,l0,full,fallback,AggregationJoin,ordering/superlative,['ordering/superlative'],1,0,1,1,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__tracking_orders__06899,A,l1,full,fallback,AggregationJoin,ordering/superlative,['ordering/superlative'],1,0,1,1,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__tracking_orders__06899,A,l2,full,fallback,AggregationJoin,ordering/superlative,['ordering/superlative'],1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
spider__tracking_share_transactions__05871,A,l0,full,fallback,AggregationJoin,none,['none'],1,0,1,1,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__tracking_share_transactions__05871,A,l1,full,fallback,AggregationJoin,none,['none'],1,0,1,1,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__tracking_share_transactions__05871,A,l2,full,fallback,AggregationJoin,none,['none'],1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__tracking_share_transactions__05872,A,l0,full,fallback,AggregationJoin,ordering/superlative,['ordering/superlative'],1,0,1,1,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__tracking_share_transactions__05872,A,l1,full,fallback,AggregationJoin,ordering/superlative,['ordering/superlative'],1,0,1,1,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__tracking_share_transactions__05872,A,l2,full,fallback,AggregationJoin,ordering/superlative,['ordering/superlative'],1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__tracking_share_transactions__05880,A,l0,full,fallback,AggregationJoin,numeric,"['numeric', 'ordering/superlative']",1,0,1,1,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__tracking_share_transactions__05880,A,l1,full,fallback,AggregationJoin,numeric,"['numeric', 'ordering/superlative']",1,0,1,1,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
spider__tracking_share_transactions__05880,A,l2,full,fallback,AggregationJoin,numeric,"['numeric', 'ordering/superlative']",1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
spider__tracking_software_problems__05361,A,l0,full,fallback,FilterJoin,numeric,"['numeric', 'text']",0,1,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__tracking_software_problems__05361,A,l1,full,fallback,FilterJoin,numeric,"['numeric', 'text']",0,1,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__tracking_software_problems__05361,A,l2,full,fallback,FilterJoin,numeric,"['numeric', 'text']",0,1,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__wine_1__06597,A,l0,full,fallback,AggregationJoin,numeric,"['numeric', 'ordering/superlative']",1,1,1,1,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__wine_1__06597,A,l1,full,fallback,AggregationJoin,numeric,"['numeric', 'ordering/superlative']",1,1,1,1,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__wine_1__06597,A,l2,full,fallback,AggregationJoin,numeric,"['numeric', 'ordering/superlative']",1,1,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
spider__workshop_paper__05832,A,l0,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__workshop_paper__05832,A,l1,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__workshop_paper__05832,A,l2,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__workshop_paper__05833,A,l0,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__workshop_paper__05833,A,l1,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__workshop_paper__05833,A,l2,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__workshop_paper__05834,A,l0,full,fallback,SimpleJoin,ordering/superlative,['ordering/superlative'],1,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__workshop_paper__05834,A,l1,full,fallback,SimpleJoin,ordering/superlative,['ordering/superlative'],1,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__workshop_paper__05834,A,l2,full,fallback,SimpleJoin,ordering/superlative,['ordering/superlative'],1,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__wrestler__01856,A,l0,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__wrestler__01856,A,l1,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__wrestler__01856,A,l2,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__wrestler__01857,A,l0,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__wrestler__01857,A,l1,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__wrestler__01857,A,l2,full,fallback,SimpleJoin,none,['none'],2,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__wrestler__01858,A,l0,full,fallback,SimpleJoin,ordering/superlative,['ordering/superlative'],2,0,0,1,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__wrestler__01858,A,l1,full,fallback,SimpleJoin,ordering/superlative,['ordering/superlative'],2,0,0,1,False,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
spider__wrestler__01858,A,l2,full,fallback,SimpleJoin,ordering/superlative,['ordering/superlative'],2,0,0,1,False,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
